# StainedGlass Shader Profiler
# ShaderMode: Hybrid
# BoidCount: 1000
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:49:14
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
313,22.2021,3.717,0.000,1000,Hybrid
314,22.2818,3.826,0.000,1000,Hybrid
315,22.3624,3.771,0.000,1000,Hybrid
316,22.4436,3.805,0.000,1000,Hybrid
317,22.5280,3.656,0.000,1000,Hybrid
318,22.6111,3.696,0.000,1000,Hybrid
319,22.6957,3.728,0.000,1000,Hybrid
320,22.7801,3.750,0.000,1000,Hybrid
321,22.8666,3.925,0.000,1000,Hybrid
322,22.9537,3.916,0.000,1000,Hybrid
323,23.0425,3.875,0.000,1000,Hybrid
324,23.1314,3.583,0.000,1000,Hybrid
325,23.2221,3.650,0.000,1000,Hybrid
326,23.3128,3.411,0.000,1000,Hybrid
327,23.4054,3.392,0.000,1000,Hybrid
328,23.4983,3.458,0.000,1000,Hybrid
329,23.5925,3.919,0.000,1000,Hybrid
330,23.6866,3.915,0.000,1000,Hybrid
331,23.7825,3.645,0.000,1000,Hybrid
332,23.8779,3.285,0.000,1000,Hybrid
333,23.9733,3.410,0.000,1000,Hybrid
334,24.0701,3.359,0.000,1000,Hybrid
335,24.1658,3.439,0.000,1000,Hybrid
336,24.2616,3.394,0.000,1000,Hybrid
337,24.3570,3.931,0.000,1000,Hybrid
338,24.4508,3.323,0.000,1000,Hybrid
339,24.5441,3.523,0.000,1000,Hybrid
340,24.6376,3.457,0.000,1000,Hybrid
341,24.7291,3.552,0.000,1000,Hybrid
342,24.8199,3.614,0.000,1000,Hybrid
343,24.9100,3.659,0.000,1000,Hybrid
344,24.9985,3.688,0.000,1000,Hybrid
345,25.0859,3.922,0.000,1000,Hybrid
346,25.1726,3.913,0.000,1000,Hybrid
347,25.2583,3.638,0.000,1000,Hybrid
348,25.3436,3.707,0.000,1000,Hybrid
349,25.4273,3.656,0.000,1000,Hybrid
350,25.5100,3.418,0.000,1000,Hybrid
351,25.5928,3.491,0.000,1000,Hybrid
352,25.6744,3.543,0.000,1000,Hybrid
353,25.7551,3.922,0.000,1000,Hybrid
354,25.8350,3.041,0.000,1000,Hybrid
355,25.9143,2.908,0.000,1000,Hybrid
356,25.9934,3.134,0.000,1000,Hybrid
357,26.0715,3.288,0.000,1000,Hybrid
358,26.1476,3.320,0.000,1000,Hybrid
359,26.2229,3.408,0.000,1000,Hybrid
360,26.2979,3.471,0.000,1000,Hybrid
361,26.3727,3.562,0.000,1000,Hybrid
362,26.4471,3.453,0.000,1000,Hybrid
363,26.5212,3.420,0.000,1000,Hybrid
