# StainedGlass Shader Profiler
# ShaderMode: Dynamic
# BoidCount: 100
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:41:13
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
317,0.8681,2.166,0.000,100,Dynamic
318,0.8709,2.186,0.000,100,Dynamic
319,0.8737,2.149,0.000,100,Dynamic
320,0.8764,2.163,0.000,100,Dynamic
321,0.8793,2.287,0.000,100,Dynamic
322,0.8820,2.160,0.000,100,Dynamic
323,0.8846,2.250,0.000,100,Dynamic
324,0.8901,2.258,0.000,100,Dynamic
325,0.8928,2.232,0.000,100,Dynamic
326,0.8956,2.238,0.000,100,Dynamic
327,0.8983,2.010,0.000,100,Dynamic
328,0.9010,2.364,0.000,100,Dynamic
329,0.9037,2.281,0.000,100,Dynamic
330,0.9064,2.284,0.000,100,Dynamic
331,0.9094,2.299,0.000,100,Dynamic
332,0.9123,2.212,0.000,100,Dynamic
333,0.9150,2.157,0.000,100,Dynamic
334,0.9178,2.171,0.000,100,Dynamic
335,0.9205,2.136,0.000,100,Dynamic
336,0.9233,2.111,0.000,100,Dynamic
337,0.9260,1.987,0.000,100,Dynamic
338,0.9291,1.962,0.000,100,Dynamic
339,0.9319,1.952,0.000,100,Dynamic
340,0.9347,1.965,0.000,100,Dynamic
341,0.9373,1.979,0.000,100,Dynamic
342,0.9400,1.971,0.000,100,Dynamic
343,0.9427,1.964,0.000,100,Dynamic
344,0.9455,1.962,0.000,100,Dynamic
345,0.9486,1.956,0.000,100,Dynamic
346,0.9513,1.953,0.000,100,Dynamic
347,0.9540,1.954,0.000,100,Dynamic
348,0.9568,1.952,0.000,100,Dynamic
349,0.9595,1.953,0.000,100,Dynamic
350,0.9623,1.952,0.000,100,Dynamic
351,0.9648,1.949,0.000,100,Dynamic
352,0.9679,1.948,0.000,100,Dynamic
353,0.9706,1.920,0.000,100,Dynamic
354,0.9732,1.927,0.000,100,Dynamic
355,0.9764,1.929,0.000,100,Dynamic
356,0.9793,1.931,0.000,100,Dynamic
357,0.9821,1.935,0.000,100,Dynamic
358,0.9849,1.968,0.000,100,Dynamic
359,0.9880,1.959,0.000,100,Dynamic
360,0.9908,1.955,0.000,100,Dynamic
361,0.9935,2.012,0.000,100,Dynamic
362,0.9963,1.973,0.000,100,Dynamic
363,0.9990,1.966,0.000,100,Dynamic
364,1.0018,2.049,0.000,100,Dynamic
365,1.0044,2.025,0.000,100,Dynamic
366,1.0074,2.012,0.000,100,Dynamic
367,1.0101,2.043,0.000,100,Dynamic
368,1.0128,2.030,0.000,100,Dynamic
369,1.0154,1.929,0.000,100,Dynamic
370,1.0179,2.196,0.000,100,Dynamic
371,1.0205,2.116,0.000,100,Dynamic
372,1.0232,2.070,0.000,100,Dynamic
373,1.0257,2.113,0.000,100,Dynamic
374,1.0288,2.129,0.000,100,Dynamic
375,1.0315,2.103,0.000,100,Dynamic
