# StainedGlass Shader Profiler
# ShaderMode: Static
# BoidCount: 500
# RecordingDuration_s: 30
# GPU: Apple M2
# CPU: Apple M2
# RAM_MB: 16384
# UnityVersion: 6000.3.8f1
# Recorded: 2026-05-07 14:52:22
Frame,PhaseTime_s,GPU_ms,RenderThread_ms,BoidCount,ShaderMode
569,11.8718,3.931,0.000,500,Static
570,11.8923,3.899,0.000,500,Static
571,11.9128,3.084,0.000,500,Static
572,11.9333,3.482,0.000,500,Static
573,11.9536,3.556,0.000,500,Static
574,11.9738,3.652,0.000,500,Static
575,11.9942,3.687,0.000,500,Static
576,12.0170,3.910,0.000,500,Static
577,12.0375,3.920,0.000,500,Static
578,12.0578,4.015,0.000,500,Static
579,12.0782,3.294,0.000,500,Static
580,12.0986,4.204,0.000,500,Static
581,12.1189,4.160,0.000,500,Static
582,12.1394,4.171,0.000,500,Static
583,12.1596,4.140,0.000,500,Static
584,12.1823,3.920,0.000,500,Static
585,12.2028,3.931,0.000,500,Static
586,12.2230,3.924,0.000,500,Static
587,12.2434,3.241,0.000,500,Static
588,12.2637,3.414,0.000,500,Static
589,12.2841,3.472,0.000,500,Static
590,12.3044,3.532,0.000,500,Static
591,12.3248,3.580,0.000,500,Static
592,12.3472,3.903,0.000,500,Static
593,12.3676,3.910,0.000,500,Static
594,12.3880,3.907,0.000,500,Static
595,12.4084,3.215,0.000,500,Static
596,12.4288,4.098,0.000,500,Static
597,12.4491,4.069,0.000,500,Static
598,12.4700,4.045,0.000,500,Static
599,12.4906,4.076,0.000,500,Static
600,12.5142,3.928,0.000,500,Static
601,12.5350,3.926,0.000,500,Static
602,12.5559,3.917,0.000,500,Static
603,12.5762,3.222,0.000,500,Static
604,12.5966,4.148,0.000,500,Static
605,12.6168,4.115,0.000,500,Static
606,12.6370,4.085,0.000,500,Static
607,12.6575,4.100,0.000,500,Static
608,12.6802,3.925,0.000,500,Static
609,12.7008,3.918,0.000,500,Static
610,12.7212,3.920,0.000,500,Static
611,12.7415,3.224,0.000,500,Static
612,12.7617,4.193,0.000,500,Static
613,12.7822,4.148,0.000,500,Static
614,12.8026,4.112,0.000,500,Static
615,12.8231,4.130,0.000,500,Static
616,12.8457,3.895,0.000,500,Static
617,12.8662,3.911,0.000,500,Static
618,12.8869,3.911,0.000,500,Static
619,12.9073,3.217,0.000,500,Static
620,12.9276,4.205,0.000,500,Static
621,12.9481,4.161,0.000,500,Static
622,12.9685,4.125,0.000,500,Static
623,12.9889,4.138,0.000,500,Static
624,13.0114,3.918,0.000,500,Static
625,13.0321,3.925,0.000,500,Static
626,13.0526,3.918,0.000,500,Static
627,13.0731,3.223,0.000,500,Static
628,13.0935,4.206,0.000,500,Static
629,13.1139,4.155,0.000,500,Static
630,13.1343,4.118,0.000,500,Static
631,13.1547,4.130,0.000,500,Static
632,13.1777,3.951,0.000,500,Static
633,13.1982,3.941,0.000,500,Static
634,13.2189,3.927,0.000,500,Static
635,13.2395,3.229,0.000,500,Static
636,13.2600,4.210,0.000,500,Static
637,13.2805,4.161,0.000,500,Static
638,13.3007,4.125,0.000,500,Static
639,13.3212,4.097,0.000,500,Static
640,13.3437,3.900,0.000,500,Static
641,13.3641,3.900,0.000,500,Static
642,13.3847,3.903,0.000,500,Static
643,13.4052,3.211,0.000,500,Static
644,13.4257,4.132,0.000,500,Static
645,13.4460,4.093,0.000,500,Static
646,13.4664,4.067,0.000,500,Static
647,13.4870,4.047,0.000,500,Static
648,13.5095,4.206,0.000,500,Static
649,13.5301,4.077,0.000,500,Static
650,13.5506,4.024,0.000,500,Static
651,13.5713,3.301,0.000,500,Static
652,13.5918,4.313,0.000,500,Static
653,13.6125,4.250,0.000,500,Static
654,13.6330,4.200,0.000,500,Static
655,13.6535,4.167,0.000,500,Static
656,13.6762,4.314,0.000,500,Static
657,13.6970,4.128,0.000,500,Static
658,13.7175,4.058,0.000,500,Static
659,13.7381,3.328,0.000,500,Static
660,13.7585,4.331,0.000,500,Static
661,13.7792,4.264,0.000,500,Static
662,13.7997,4.215,0.000,500,Static
663,13.8203,4.181,0.000,500,Static
664,13.8430,3.534,0.000,500,Static
665,13.8637,2.884,0.000,500,Static
666,13.8849,2.752,0.000,500,Static
667,13.9055,2.349,0.000,500,Static
668,13.9262,3.545,0.000,500,Static
669,13.9468,3.608,0.000,500,Static
670,13.9674,3.651,0.000,500,Static
671,13.9881,3.687,0.000,500,Static
672,14.0109,4.150,0.000,500,Static
673,14.0318,4.041,0.000,500,Static
674,14.0526,3.999,0.000,500,Static
675,14.0734,3.283,0.000,500,Static
676,14.0941,4.256,0.000,500,Static
677,14.1148,4.198,0.000,500,Static
678,14.1356,4.157,0.000,500,Static
679,14.1566,4.165,0.000,500,Static
680,14.1795,2.187,0.000,500,Static
681,14.2003,2.496,0.000,500,Static
682,14.2209,2.961,0.000,500,Static
683,14.2417,2.503,0.000,500,Static
684,14.2624,3.638,0.000,500,Static
685,14.2833,3.686,0.000,500,Static
686,14.3041,3.719,0.000,500,Static
687,14.3248,3.696,0.000,500,Static
688,14.3479,2.250,0.000,500,Static
689,14.3687,2.326,0.000,500,Static
690,14.3896,2.854,0.000,500,Static
691,14.4105,2.507,0.000,500,Static
692,14.4313,3.578,0.000,500,Static
693,14.4522,3.631,0.000,500,Static
694,14.4729,3.720,0.000,500,Static
695,14.4938,3.742,0.000,500,Static
696,14.5171,3.940,0.000,500,Static
697,14.5380,3.928,0.000,500,Static
